Auktion;Art;Klas.;Sort;Redskab;MSC;SeaPacked;Ks;Kilo;Slant;Ialt;Pris;Total;Område;Dato;Redskab;Sælger;Sælger navn;Sælger adresse;Post nr.;By;Land;Tlf;Email;Landingsdato;Fangst start;Fangst slut;FAO;Latin;Parti nr.
Strandby;Torsk;A;2;;FALSK;FALSK;1;0;10;10;50;500;;05-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-11-2020;;;COD;Gadus Morhua;51120206801
Strandby;Torsk;A;3;;FALSK;FALSK;1;0;20;20;44;870;;05-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-11-2020;;;COD;Gadus Morhua;51120206701
Strandby;Torsk;E;2;;FALSK;FALSK;1;25;22;22;56;1221;;05-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-11-2020;;;COD;Gadus Morhua;51120206201
Strandby;Torsk;E;3;;FALSK;FALSK;4;25;0;100;48;4750;;05-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-11-2020;;;COD;Gadus Morhua;51120206101
Strandby;Torsk;E;4;;FALSK;FALSK;3;25;15;65;39;2503;;05-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-11-2020;;;COD;Gadus Morhua;51120206002
Strandby;Tunge;B;9;;SAND;FALSK;1;0;16;16;11;176;;05-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-11-2020;;;SOL;Solea Solea;51120208201
Hirtshals;Kuller;A;3;;SAND;FALSK;3;35;16;86;11;903;27.3.AN;06-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;06-11-2020;;;HAD;Melanogrammus Aeglefinus;6,11202E+11
Skagen;Lange;A;1;TRAWL;SAND;FALSK;1;0;38;38;12;456;27. 3A;06-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-11-2020;;;LIN;Molva Molva;61120201201
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;0;9;9;48;432;27. 3A;06-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-11-2020;;;COD;Gadus Morhua;6112020201
Skagen;Torsk;E;3;TRAWL;FALSK;FALSK;2;25;31;56;49;2744;27. 3A;06-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-11-2020;;;COD;Gadus Morhua;6112020301
Hanstholm;Torsk;E;4;FLY;SAND;SAND;10;19;0;190;31;5890;27.1.B;06-11-2020;SSC;AG 7 LS;AG 7 LS “Astrid”;;;;Norway;;;06-11-2020;30-10-2020;03-11-2020;COD;Gadus Morhua;6,11202E+12
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;5;20;0;100;35;3450;27.4.A;06-11-2020;OTB;HM 228;"HM 228 ""Pondus""";Bytorvet 34;7730;Hanstholm;Denmark;40791674;;06-11-2020;03-11-2020;05-11-2020;COD;Gadus Morhua;6,11202E+11
Hanstholm;Torsk;E;4;FLY;SAND;SAND;2;19;0;38;35;1340;27.1.B;06-11-2020;SSC;AG 7 LS;AG 7 LS “Astrid”;;;;Norway;;;06-11-2020;30-10-2020;03-11-2020;COD;Gadus Morhua;6,11202E+11
Hanstholm;Torsk;E;4;;FALSK;FALSK;5;20;18;98;37;3602;;06-11-2020;;SAMLER;Hanstholm Samlecentral A/S;Auktionsgade 30;7730;Hanstholm;Denmark;;;06-11-2020;;;COD;Gadus Morhua;6,11202E+11
Strandby;Torsk Indre fv.;A;4;;FALSK;FALSK;1;0;7;7;29;203;;06-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-11-2020;;;COD;Gadus Morhua;61120201801
Strandby;Hvilling;A;2;;FALSK;FALSK;1;0;38;38;13;475;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;WHG;Merlaugius Merlangus;91120204501
Hirtshals;Ising;A;1;;FALSK;FALSK;2;35;0;70;21;1470;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;DAB;Limanda Limanda;9,11202E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;63;1260;27.3.AN;09-11-2020;OTB;FN 131;FN 131;;;;Denmark;;;09-11-2020;08-11-2020;08-11-2020;NEP;Nephrobs Norvegicus;9112020103
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;11;11;66;726;27.3.AN;09-11-2020;OTB;FN 131;FN 131;;;;Denmark;;;09-11-2020;08-11-2020;08-11-2020;NEP;Nephrobs Norvegicus;9112020102
Strandby;Kuller;A;1;;SAND;FALSK;1;0;12;12;28;336;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;HAD;Melanogrammus Aeglefinus;91120204301
Skagen;Kuller;A;1;TRAWL;SAND;FALSK;1;0;18;18;25;450;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;HAD;Melanogrammus Aeglefinus;91120206701
Hanstholm;Kuller;E;1;TRAWL;SAND;SAND;3;40;0;120;31;3720;27.4.B;09-11-2020;OTB;NC 315;"NC 315 ""Viktoria""";;;;Denmark;;;09-11-2020;06-11-2020;08-11-2020;HAD;Melanogrammus Aeglefinus;9,11202E+11
Strandby;Kulmule;A;1;;SAND;FALSK;2;25;0;50;41;2025;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;HKE;Merluccius Merluccius;91120203801
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;1;0;14;14;29;406;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;HKE;Merluccius Merluccius;91120205301
Hanstholm;Kulmule;A;2;FLY;SAND;SAND;10;20;0;200;36;7250;27.4.A;09-11-2020;SSC;L 757;"L 757  ""Aaltje Postma""";Havnegade 20;7680;Thyborøn;Denmark;40174335 Tamme Bolt;;09-11-2020;02-11-2020;08-11-2020;HKE;Merluccius Merluccius;9,11202E+12
Skagen;Lange;A;2;TRAWL;SAND;FALSK;1;0;9;9;27.5;248;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;LIN;Molva Molva;91120206401
Skagen;Lange;E;2;GARN;SAND;FALSK;1;0;15;15;27;398;27. 3A;09-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;LIN;Molva Molva;91120204201
Skagen;Lyssej;E;3;GARN;FALSK;FALSK;1;25;0;25;40;1000;27. 3A;09-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;POL;Pollachius Pollachius;91120208202
Strandby;Mørksej;A;3;;SAND;FALSK;3;35;0;105;16;1706;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;POK;Pollachius Virens;91120209502
Hirtshals;Pighvar;E;4;;FALSK;FALSK;2;25;0;50;52;2600;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;TUR;Psetta Maxima;9,11202E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;1;0;8;8;30;240;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;TUR;Psetta Maxima;91120205001
Strandby;Pletrokke;A;1;;FALSK;FALSK;1;35;36;36;29;1044;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;RJN;Raja Naevus;91120206803
Strandby;Pletrokke;A;1;;FALSK;FALSK;1;35;0;35;31;1085;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;RJN;Raja Naevus;91120206801
Strandby;Rødspætte;A;2;;SAND;FALSK;2;35;25;60;32;1935;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;PLE;Pleuronectes Platessa;91120203201
Strandby;Rødspætte;A;3;;SAND;FALSK;2;35;20;55;24;1306;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;PLE;Pleuronectes Platessa;91120203101
Strandby;Rødspætte;A;4;;SAND;FALSK;3;35;0;105;17;1733;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;PLE;Pleuronectes Platessa;91120203003
Hirtshals;Rødspætte;E;2;;SAND;FALSK;2;35;37;72;36;2592;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;PLE;Pleuronectes Platessa;91120202701
Hirtshals;Rødspætte;E;2;VOD;SAND;FALSK;1;35;0;35;37;1295;27.3.AN;09-11-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;PLE;Pleuronectes Platessa;91120202202
Skagen;Rødspætte;E;2;TRAWL;SAND;FALSK;3;35;31;101;29;2879;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;PLE;Pleuronectes Platessa;91120209901
Hirtshals;Rødspætte;E;3;VOD;SAND;FALSK;2;35;0;70;29;2030;27.3.AN;09-11-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;PLE;Pleuronectes Platessa;91120202302
Skagen;Rødspætte;E;3;TRAWL;SAND;FALSK;4;35;0;140;22;3080;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;PLE;Pleuronectes Platessa;9,11202E+11
Hirtshals;Skærising;A;2;;FALSK;FALSK;2;35;0;70;38;2660;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;WIT;Glyptocephalus Cynoglossus;9,11202E+11
Strandby;Skærising;A;2;;FALSK;FALSK;3;35;0;105;42;4384;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;WIT;Glyptocephalus Cynoglossus;91120203503
Skagen;Skærising;A;2;TRAWL;FALSK;FALSK;1;0;9;9;37;333;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;WIT;Glyptocephalus Cynoglossus;91120208501
Strandby;Torsk;A;1;;FALSK;FALSK;1;25;7;7;43;298;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120209201
Strandby;Torsk;A;2;;FALSK;FALSK;2;25;19;44;53;2332;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120209102
Strandby;Torsk;A;3;;FALSK;FALSK;1;25;0;25;41;1013;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120209002
Hanstholm;Torsk;A;4;FLY;FALSK;SAND;3;20;0;60;30;1800;27.4.A;09-11-2020;SSC;L 757;"L 757  ""Aaltje Postma""";Havnegade 20;7680;Thyborøn;Denmark;40174335 Tamme Bolt;;09-11-2020;02-11-2020;08-11-2020;COD;Gadus Morhua;9,11202E+11
Hirtshals;Torsk;A;4;;FALSK;FALSK;9;20;6;166;31;5063;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;COD;Gadus Morhua;91120207601
Strandby;Torsk;E;2;;FALSK;FALSK;1;0;32;32;57;1808;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120208501
Strandby;Torsk;E;3;;FALSK;FALSK;1;25;32;32;43;1376;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120208401
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;10;25;17;242;31;7442;27.4.A;09-11-2020;OTB;NC 302;"NC 302  ""Iris""";Niedersachsenstrasse;27472;Cuxhaven;Germany;;;09-11-2020;04-11-2020;08-11-2020;COD;Gadus Morhua;9,11202E+11
Hirtshals;Torsk;E;4;;FALSK;FALSK;2;20;0;40;30;1200;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;COD;Gadus Morhua;91120207301
Hirtshals;Torsk;E;4;TRAWL;FALSK;FALSK;2;20;0;40;32;1280;27.3.AN;09-11-2020;OTB;HG 281;HG 281 Elin;;9850;Hirtshals;Denmark;;;09-11-2020;05-11-2020;08-11-2020;COD;Gadus Morhua;91120204602
Hirtshals;Torsk;E;4;;FALSK;FALSK;2;20;0;40;33;1310;27.3.AN;09-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-11-2020;;;COD;Gadus Morhua;91120206306
Strandby;Torsk;E;4;;FALSK;FALSK;3;25;0;75;35;2606;;09-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120208301
Skagen;Torsk;E;4;GARN;FALSK;FALSK;0;0;5;5;30;150;27. 3A;09-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120204101
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;4;25;33;108;33;3591;27. 3A;09-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-11-2020;;;COD;Gadus Morhua;91120204601
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;2;20;8;28;54;1512;27.3.AN;10-11-2020;OTB;FN 219;FN 219;;;;Denmark;;;10-11-2020;09-11-2020;09-11-2020;NEP;Nephrobs Norvegicus;1,0112E+11
Hanstholm;Kuller;A;1;TRAWL;SAND;SAND;1;30;0;30;25;750;27.4.A;10-11-2020;OTB;GG 150;"GG 150 ""Älvsborg""";;;;Denmark;;gg150alvsborg@hotmail.com;10-11-2020;03-11-2020;09-11-2020;HAD;Melanogrammus Aeglefinus;1,0112E+12
Strandby;Kuller;A;1;;SAND;FALSK;1;0;7;7;26;182;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;HAD;Melanogrammus Aeglefinus;1,0112E+11
Hanstholm;Kuller;E;1;FLY;SAND;SAND;2;35;0;70;20;1400;27.4.A;10-11-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;10-11-2020;05-11-2020;09-11-2020;HAD;Melanogrammus Aeglefinus;1,0112E+12
Skagen;Kulmule;A;0;TRAWL;SAND;FALSK;1;0;27;27;29;770;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;HKE;Merluccius Merluccius;1,0112E+11
Strandby;Kulmule;A;1;;SAND;FALSK;1;0;29;29;42;1204;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;HKE;Merluccius Merluccius;1,0112E+11
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;1;0;12;12;32;384;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;HKE;Merluccius Merluccius;1,0112E+11
Strandby;Kulmule;A;2;;SAND;FALSK;1;25;0;25;32;788;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;HKE;Merluccius Merluccius;1,0112E+11
Skagen;Kulmule;A;2;TRAWL;SAND;FALSK;1;0;19;19;29;551;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;HKE;Merluccius Merluccius;1,0112E+11
Hanstholm;Kulmule;E;2;FLY;SAND;SAND;6;25;0;150;33;4920;27.4.A;10-11-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;10-11-2020;05-11-2020;09-11-2020;HKE;Merluccius Merluccius;1,0112E+13
Skagen;Lange;A;1;TRAWL;SAND;FALSK;1;0;17;17;16;272;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;LIN;Molva Molva;1,0112E+11
Skagen;Lyssej;E;3;GARN;FALSK;FALSK;1;25;0;25;36;888;27. 3A;10-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;POL;Pollachius Pollachius;1,0112E+11
Skagen;Mørksej;A;2;TRAWL;SAND;FALSK;0;0;3;3;13;40;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;POK;Pollachius Virens;1,0112E+11
Hirtshals;Mørksej;A;3;;SAND;FALSK;2;35;23;58;15;856;27.3.AN;10-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;10-11-2020;;;POK;Pollachius Virens;1,0112E+12
Strandby;Mørksej;A;3;;SAND;FALSK;1;0;33;33;17;561;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;POK;Pollachius Virens;1,0112E+12
Skagen;Mørksej;A;3;TRAWL;SAND;FALSK;1;0;11;11;13;146;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;POK;Pollachius Virens;1,0112E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;1;25;16;16;34;544;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;TUR;Psetta Maxima;1,0112E+11
Hanstholm;Rødtunge;E;3;TRAWL;FALSK;SAND;2;35;38;73;24;1716;27.3.AN;10-11-2020;OTB;HM 96;"HM 96 ""Janni""";Bytorvet;7730;Hanstholm;Denmark;30259853;;10-11-2020;07-11-2020;09-11-2020;LEM;Microstomus Kitt;1,0112E+12
Hirtshals;Skærising;A;1;;FALSK;FALSK;1;35;0;35;54;1890;27.3.AN;10-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;10-11-2020;;;WIT;Glyptocephalus Cynoglossus;1,0112E+12
Skagen;Skærising;A;1;TRAWL;FALSK;FALSK;1;0;2;2;47;94;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;WIT;Glyptocephalus Cynoglossus;1,0112E+11
Hirtshals;Skærising;A;2;;FALSK;FALSK;4;35;20;125;30;3750;27.3.AN;10-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;10-11-2020;;;WIT;Glyptocephalus Cynoglossus;1,0112E+12
Strandby;Skærising;A;2;;FALSK;FALSK;4;35;28;133;41;5387;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;WIT;Glyptocephalus Cynoglossus;1,0112E+11
Skagen;Skærising;A;2;TRAWL;FALSK;FALSK;1;0;14;14;37;518;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;WIT;Glyptocephalus Cynoglossus;1,0112E+11
Strandby;Skærising;A;3;;FALSK;FALSK;5;35;0;175;11;1969;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;WIT;Glyptocephalus Cynoglossus;1,0112E+11
Strandby;Slethvarre;A;2;;FALSK;FALSK;1;25;0;25;24;588;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;BLL;Scophthalmus Rhombus;1,0112E+11
Strandby;Slethvarre;A;2;;FALSK;FALSK;2;25;0;50;27;1325;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;BLL;Scophthalmus Rhombus;1,0112E+11
Strandby;Torsk;E;2;;FALSK;FALSK;1;0;21;21;46;956;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;COD;Gadus Morhua;1,0112E+11
Skagen;Torsk;E;2;GARN;FALSK;FALSK;2;25;32;57;47;2693;27. 3A;10-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;COD;Gadus Morhua;1,0112E+11
Hirtshals;Torsk;E;4;;FALSK;FALSK;25;20;0;500;32;15875;27.3.AN;10-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;10-11-2020;;;COD;Gadus Morhua;1,0112E+12
Strandby;Torsk;E;4;;FALSK;FALSK;1;25;0;25;34;850;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;COD;Gadus Morhua;1,0112E+11
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;4;25;14;89;32;2870;27. 3A;10-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;COD;Gadus Morhua;1,0112E+11
Skagen;Torsk;E;4;GARN;FALSK;FALSK;1;0;28;28;33;910;27. 3A;10-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-11-2020;;;COD;Gadus Morhua;1,0112E+11
Strandby;Tunge;B;9;;SAND;FALSK;1;0;13;13;5;65;;10-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-11-2020;;;SOL;Solea Solea;1,0112E+12
Strandby;Hvilling;A;2;;FALSK;FALSK;1;0;22;22;5;110;;11-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;11-11-2020;;;WHG;Merlaugius Merlangus;1,1112E+11
Strandby;Hvilling;A;3;;FALSK;FALSK;2;35;12;47;3;141;;11-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;11-11-2020;;;WHG;Merlaugius Merlangus;1,1112E+11
Hanstholm;Hvilling;E;3;TRAWL;FALSK;SAND;19;30;27;567;10;5443;27.4.A;11-11-2020;OTB;HM 128;"HM 128 ""Borkumrif""";Bytorvet 34;7730;Hanstholm;Denmark;40364934 (Flemm);;11-11-2020;02-11-2020;10-11-2020;WHG;Merlaugius Merlangus;1,1112E+12
Skagen;Kulmule;A;0;TRAWL;SAND;FALSK;1;0;13;13;28;364;27. 3A;11-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;11-11-2020;10-11-2020;10-11-2020;HKE;Merluccius Merluccius;1,1112E+11
Hirtshals;Kulmule;A;1;;SAND;FALSK;1;0;13;13;30;390;27.3.AN;11-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;11-11-2020;;;HKE;Merluccius Merluccius;1,1112E+12
Strandby;Kulmule;A;1;;SAND;FALSK;3;25;16;66;35;2277;;11-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;11-11-2020;;;HKE;Merluccius Merluccius;1,1112E+11
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;1;0;11;11;29;319;27. 3A;11-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;11-11-2020;10-11-2020;10-11-2020;HKE;Merluccius Merluccius;1,1112E+11
Hirtshals;Kulmule;A;2;;SAND;FALSK;1;0;12;12;29;348;27.3.AN;11-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;11-11-2020;;;HKE;Merluccius Merluccius;1,1112E+12
Strandby;Kulmule;A;2;;SAND;FALSK;3;25;20;70;38;2660;;11-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;11-11-2020;;;HKE;Merluccius Merluccius;1,1112E+11
Skagen;Kulmule;A;2;TRAWL;SAND;FALSK;2;25;23;48;29;1392;27. 3A;11-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;11-11-2020;10-11-2020;10-11-2020;HKE;Merluccius Merluccius;1,1112E+11
Strandby;Kulmule;A;4;;FALSK;FALSK;3;25;18;68;5;306;;11-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;11-11-2020;;;HKE;Merluccius Merluccius;1,1112E+11
Hanstholm;Kulmule;E;2;TRAWL;SAND;SAND;10;25;0;250;27.75;6938;27.4.A;11-11-2020;OTB;HM 128;"HM 128 ""Borkumrif""";Bytorvet 34;7730;Hanstholm;Denmark;40364934 (Flemm);;11-11-2020;02-11-2020;10-11-2020;HKE;Merluccius Merluccius;1,1112E+12
Hanstholm;Kulmule;E;2;GARN;SAND;FALSK;5;25;28;128;33;4256;;11-11-2020;GNS;SAMLER;Hanstholm Samlecentral A/S;Auktionsgade 30;7730;Hanstholm;Denmark;;;11-11-2020;;;HKE;Merluccius Merluccius;1,1112E+12
Skagen;Lange;A;2;TRAWL;SAND;FALSK;0;0;3;3;19;57;27. 3A;11-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;11-11-2020;10-11-2020;10-11-2020;LIN;Molva Molva;1,1112E+11
Skagen;Lyssej;E;4;GARN;FALSK;FALSK;0;0;6;6;14;84;27. 3A;11-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;11-11-2020;10-11-2020;10-11-2020;POL;Pollachius Pollachius;1,1112E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;2;25;10;35;26;910;;11-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;11-11-2020;;;TUR;Psetta Maxima;1,1112E+11
